PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P518
Station name, TrepletMtnCS2008
Begin Date, 2008-04-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P518.cwu.nam14.pos
Offset from source file, 170.37 mm North, -151.98 mm East, 3.69 mm Vertical
Reference position, 35.0200341688 North Latitude, -120.0753083329 East Longitude, 1101.79015 meters elevation
Date,North (mm),East (mm)
2010-01-20,52.03,-49.05
2010-01-21,51.65,-48.50
2010-01-22,53.04,-45.75
2010-01-23,53.20,-47.39
2010-01-24,54.87,-47.71
2010-01-25,54.78,-47.85
2010-01-26,53.88,-48.23
2010-01-27,52.90,-50.70
2010-01-28,52.92,-50.19
2010-01-29,54.22,-48.10
2010-01-30,53.81,-48.67
2010-01-31,53.20,-49.01
2010-02-01,54.37,-48.26
2010-02-02,53.41,-48.05
2010-02-03,53.99,-49.68
2010-02-04,55.04,-49.00
2010-02-05,55.56,-48.53
2010-02-06,56.25,-48.81
2010-02-07,54.13,-49.28
2010-02-08,53.28,-51.62
2010-02-09,55.61,-48.70
2010-02-10,53.61,-49.24
2010-02-11,55.67,-50.86
2010-02-12,54.18,-49.71
2010-02-13,55.75,-49.92
2010-02-14,54.86,-50.66
2010-02-15,55.82,-49.44
2010-02-16,55.10,-49.58
2010-02-17,55.69,-49.94
2010-02-18,56.60,-50.57
2010-02-19,55.01,-49.38
2010-02-20,56.13,-49.62
2010-02-21,55.94,-49.93
2010-02-22,55.95,-50.45
2010-02-23,56.24,-50.96
2010-02-24,56.75,-50.09
2010-02-25,53.72,-51.66
2010-02-26,56.60,-51.09
2010-02-27,56.05,-52.16
2010-02-28,56.66,-52.44
2010-03-01,57.60,-51.70
2010-03-02,58.22,-51.84
2010-03-03,57.77,-50.93
2010-03-04,56.71,-51.41
2010-03-05,56.14,-53.10
2010-03-06,56.66,-51.83
2010-03-07,56.95,-52.08
2010-03-08,56.94,-51.20
2010-03-09,56.81,-52.75
2010-03-10,57.73,-51.90
2010-03-11,57.61,-52.11
2010-03-12,57.54,-51.89
2010-03-13,56.39,-53.89
2010-03-14,55.41,-53.81
2010-03-15,58.21,-52.16
2010-03-16,58.00,-51.89
2010-03-17,58.69,-52.06
2010-03-18,58.10,-52.98
2010-03-19,59.55,-51.47
2010-03-20,58.14,-52.15
2010-03-21,58.43,-52.03
2010-03-22,58.01,-53.20
2010-03-23,57.69,-54.81
2010-03-24,58.44,-52.88
2010-03-25,57.84,-53.28
2010-03-26,58.34,-55.27
2010-03-27,59.35,-52.86
2010-03-28,59.49,-53.38
2010-03-29,59.91,-53.94
2010-03-30,59.35,-53.50
2010-03-31,58.95,-53.65
2010-04-01,57.69,-52.58
2010-04-02,57.60,-54.56
2010-04-03,60.25,-54.38
2010-04-04,60.59,-53.63
2010-04-05,60.23,-54.25
2010-04-06,60.14,-55.05
2010-04-07,60.54,-54.82
2010-04-08,59.74,-55.13
2010-04-09,59.36,-55.77
2010-04-10,60.27,-54.91
2010-04-11,60.79,-55.15
2010-04-12,60.08,-54.80
2010-04-13,59.67,-55.55
2010-04-14,60.43,-55.68
2010-04-15,59.04,-56.86
2010-04-16,59.90,-55.28
2010-04-17,56.12,-55.68
2010-04-18,60.89,-56.06
2010-04-19,61.24,-54.89
2010-04-20,59.18,-55.32
2010-04-21,59.70,-55.36
2010-04-22,59.82,-56.08
2010-04-23,59.86,-56.86
2010-04-24,61.00,-56.94
2010-04-25,59.55,-57.14
2010-04-26,61.01,-56.62
2010-04-27,59.15,-56.29
2010-04-28,62.32,-54.48
2010-04-29,61.88,-55.02
2010-04-30,61.87,-55.85
2010-05-01,61.56,-57.16
2010-05-02,60.74,-57.41
2010-05-03,61.54,-56.47
2010-05-04,61.11,-55.89
2010-05-05,60.27,-57.72
2010-05-06,60.17,-56.19
2010-05-07,60.67,-56.26
2010-05-08,61.23,-55.91
2010-05-09,61.57,-56.72
2010-05-10,61.23,-56.99
2010-05-11,61.59,-57.94
2010-05-12,60.52,-60.31
2010-05-13,61.66,-58.04
2010-05-14,62.10,-57.01
2010-05-15,61.74,-55.93
2010-05-16,62.22,-56.94
2010-05-17,62.65,-57.32
2010-05-18,62.42,-56.82
2010-05-19,62.96,-56.59
2010-05-20,60.00,-59.26
2010-05-21,61.36,-60.72
2010-05-22,60.56,-58.52
2010-05-23,62.47,-58.81
2010-05-24,62.16,-58.11
2010-05-25,63.81,-57.53
2010-05-26,63.73,-57.01
2010-05-27,65.41,-56.39
2010-05-28,63.03,-58.45
2010-05-29,65.22,-55.91
2010-05-30,63.32,-58.98
2010-05-31,64.03,-58.53
2010-06-01,63.90,-58.11
2010-06-02,62.59,-59.47
2010-06-03,61.85,-59.99
2010-06-04,61.13,-61.24
2010-06-05,63.77,-58.57
2010-06-06,64.11,-57.93
2010-06-07,65.75,-58.79
2010-06-08,64.46,-57.86
2010-06-09,66.48,-57.58
2010-06-10,63.92,-58.89
2010-06-11,62.41,-58.88
2010-06-12,63.78,-58.32
2010-06-13,64.29,-58.82
